[0,1,28,14608453,204,1]
[0,1,28,5575208,224,1]
[0,1,28,11211373,86,1]
[0,1,28,5303998,172,1]
[0,1,28,2260063,82,1]
[0,1,28,16073206,36,1]
[0,1,28,14532622,246,1]
[0,1,28,8866965,222,1]
[0,1,28,14665364,136,1]
[0,1,28,2405171,224,1]
[0,1,28,9043015,38,1]
[0,1,28,15238992,138,1]
[0,1,28,12292046,234,1]
[0,1,28,11654454,188,1]
[0,1,28,14005334,178,1]
[0,1,28,12392425,214,1]
[0,1,28,16109077,190,1]
[0,1,28,9542400,246,1]
[0,1,28,12480394,146,1]
[0,1,28,7011766,192,1]
[0,1,28,12445564,108,1]
[0,1,28,6698254,190,1]
[0,1,28,13052624,104,1]
[0,1,28,9341923,200,1]
[0,1,28,9150141,144,1]
[0,1,28,14096506,140,1]
[0,1,28,13397423,216,1]
[0,1,28,8184861,206,1]
[0,1,28,13635414,126,1]
[0,1,28,8343808,210,1]
[0,1,28,3902602,128,1]
[0,1,28,6197631,60,1]
[0,1,28,8739479,96,1]
[0,1,28,12034690,134,1]
[0,1,28,4496033,184,1]
[0,1,28,11047232,70,1]
[0,1,28,10324760,170,1]
[0,1,28,12516550,158,1]
[0,1,28,8921359,192,1]
[0,1,28,917733,138,1]
[0,1,28,13313904,16,1]
[0,1,28,3664452,204,1]
[0,1,28,5721359,56,1]
[0,1,28,16527819,88,1]
[0,1,28,9739749,254,1]
[0,1,28,13340903,150,1]
[0,1,28,1274554,204,1]
[0,1,28,3105165,20,1]
[0,1,28,1613921,48,1]
[0,1,28,5590642,26,1]
[0,1,28,11756999,86,1]
[0,1,28,1528127,180,1]
[0,1,28,340351,24,1]
[0,1,28,2741657,6,1]
[0,1,28,3024791,42,1]
[0,1,28,5807541,48,1]
[0,1,28,10873923,90,1]
[0,1,28,7410216,166,1]
[0,1,28,13056545,114,1]
[0,1,28,12327606,200,1]
[0,1,28,8778167,190,1]
[0,1,28,12371969,134,1]
[0,1,28,15205574,190,1]
[0,1,28,7321957,234,1]
[0,1,28,14122433,112,1]
[0,1,28,6200241,216,1]
[0,1,28,15236615,96,1]
[0,1,28,12624802,234,1]
[0,1,28,12727784,194,1]
[0,1,28,4672498,196,1]
[0,1,28,9139010,72,1]
[0,1,28,3721094,140,1]
[0,1,28,1162752,58,1]
[0,1,28,12982613,18,1]
[0,1,28,14713273,200,1]
[0,1,28,10605099,226,1]
[0,1,28,531946,162,1]
[0,1,28,5618562,10,1]
[0,1,28,16405436,86,1]
[0,1,28,16387780,252,1]
[0,1,28,15218047,252,1]
[0,1,28,7283657,234,1]
[0,1,28,2880967,112,1]
[0,1,28,1054839,44,1]
[0,1,28,16170996,18,1]
[0,1,28,2580812,248,1]
[0,1,28,13935606,40,1]
[0,1,28,7249280,214,1]
[0,1,28,12217926,112,1]
[0,1,28,4484933,188,1]
[0,1,28,10546777,70,1]
[0,1,28,8913168,162,1]
[0,1,28,1213976,138,1]
[0,1,28,16526203,20,1]
[0,1,28,16757663,254,1]
[0,1,28,4319929,2,1]
[0,1,28,10095916,66,1]
[0,1,28,13424990,156,1]
[0,1,28,1332198,206,1]
[0,1,28,14609984,22,1]
[0,1,28,5035231,224,1]
[0,1,28,13538972,78,1]
[0,1,28,12254315,208,1]
[0,1,28,13224418,188,1]
[0,1,28,1162614,202,1]
[0,1,28,2860254,18,1]
[0,1,28,2557795,44,1]
[0,1,28,5470817,40,1]
[0,1,28,8337722,84,1]
[0,1,28,1390080,128,1]
[0,1,28,568505,22,1]
[0,1,28,1119478,10,1]
[0,1,28,573,18,1]
[0,1,28,3965584,2,1]
[0,1,28,893709,62,1]
[0,1,28,3734109,14,1]
[0,1,28,5439376,58,1]
[0,1,28,10182399,85,1]
[0,1,28,2575952,156,1]
[0,1,28,14672263,40,1]
[0,1,28,11390079,224,1]
[0,1,28,10250708,174,1]
[0,1,28,10513704,158,1]
[0,1,28,12613108,162,1]
[0,1,28,8407872,194,1]
[0,1,28,6591434,130,1]
[0,1,28,11007196,102,1]
[0,1,28,1759329,168,1]
[0,1,27,7826724,28,28]
[0,1,8,7826724,28,28]
[0,1,9,7826724,28,28]
[0,1,10,7826752,28,28]
[0,1,11,7826752,28,28]
[0,1,12,515775130048,28,28]
[0,1,13,9955776,28,28]
[0,1,14,9955776,28,1]
[0,1,16,9955776,28,1]
[0,1,28,9955776,28,1]
[0,1,29,9955776,28,0]
[0,1,30,9955776,28,0]
[0,1,6,9955776,28,0]
[0,1,28,3836586,152,1]
[0,1,28,4855405,60,1]
[0,1,28,5271938,76,1]
[0,1,28,8750230,82,1]
[0,1,28,2308233,134,1]
[0,1,28,6336112,36,1]
[0,1,28,11977605,98,1]
[0,1,28,2853235,184,1]
[0,1,28,5678895,44,1]
[0,1,28,8958261,88,1]
[0,1,28,4734279,138,1]
[0,1,28,8266889,74,1]
[0,1,28,14482032,128,1]
[0,1,28,5521989,222,1]
[0,1,28,12094084,86,1]
[0,1,28,1053893,186,1]
[0,1,28,1168986,18,1]
[0,1,28,12308443,18,1]
[0,1,28,15840173,188,1]
[0,1,28,11017497,242,1]
[0,1,28,16694943,170,1]
[0,1,28,7823946,2,1]
[0,1,28,15949689,120,1]
[0,1,28,13400671,244,1]
[0,1,28,15740306,206,1]
[0,1,28,1274754,242,1]
[0,1,28,16200222,20,1]
[0,1,28,1946629,248,1]
[0,1,28,8019134,30,1]
[0,1,28,1780331,124,1]
[0,1,27,3707300,28,28]
[0,1,8,3707300,28,28]
[0,1,9,3707300,28,28]
[0,1,10,3707328,28,28]
[0,1,11,3707328,28,28]
[0,1,12,244309207872,28,28]
[0,1,13,16165696,28,28]
[0,1,14,16165696,28,1]
[0,1,16,16165696,28,1]
[0,1,28,16165696,28,1]
[0,1,29,16165696,28,0]
[0,1,30,16165696,28,0]
[0,1,6,16165696,28,0]
[0,1,28,14434428,248,1]
[0,1,28,10263487,222,1]
[0,1,28,7004795,158,1]
[0,1,28,14079704,108,1]
[0,1,28,15161719,216,1]
[0,1,28,10920031,232,1]
[0,1,28,14311206,168,1]
[0,1,28,2156910,220,1]
[0,1,28,3494082,34,1]
[0,1,28,13113289,54,1]
[0,1,28,6706361,202,1]
[0,1,28,3058344,104,1]
[0,1,28,3449827,48,1]
[0,1,28,7430263,54,1]
[0,1,28,1575964,114,1]
[0,1,28,2382111,26,1]
[0,1,28,3657921,38,1]
[0,1,28,13015756,56,1]
[0,1,28,16534407,200,1]
[0,1,28,3825315,254,1]
[0,1,28,497756,60,1]
[0,1,28,7000453,8,1]
[0,1,28,11486157,108,1]
[0,1,28,8394995,176,1]
[0,1,28,12719864,130,1]
[0,1,28,7126203,196,1]
[0,1,28,16746232,110,1]
[0,1,28,11202219,2,1]
[0,1,28,2138580,172,1]
[0,1,28,6575564,34,1]
[0,1,28,6358196,102,1]
[0,1,28,9403063,98,1]
[0,1,28,6132272,144,1]
[0,1,28,14376157,94,1]
[0,1,28,1204376,220,1]
[0,1,28,5893509,20,1]
[0,1,28,4028035,90,1]
[0,1,28,11424298,62,1]
[0,1,28,1046769,176,1]
[0,1,28,4726412,16,1]
[0,1,28,10826369,74,1]
[0,1,28,11301848,166,1]
[0,1,28,3412062,174,1]
[0,1,28,14768413,54,1]
[0,1,28,15409839,226,1]
[0,1,28,5390964,236,1]
[0,1,28,10156779,84,1]
[0,1,28,6799504,156,1]
[0,1,28,8947561,104,1]
[0,1,28,13929417,138,1]
[0,1,28,5480849,214,1]
[0,1,28,5305081,84,1]
[0,1,28,10571364,82,1]
[0,1,28,12305665,162,1]
[0,1,28,6158789,188,1]
[0,1,28,10006939,94,1]
[0,1,28,4726025,154,1]
[0,1,28,5271887,74,1]
[0,1,28,9281549,82,1]
[0,1,28,3254194,142,1]
[0,1,28,14629324,50,1]
[0,1,28,3892598,224,1]
[0,1,28,1372372,60,1]
[0,1,28,72671,22,1]
[0,1,28,6828839,2,1]
[0,1,28,9612367,106,1]
[0,1,28,10001990,148,1]
[0,1,28,10666431,154,1]
[0,1,28,8475251,164,1]
[0,1,28,4492130,130,1]
[0,1,28,13512700,70,1]
[0,1,28,10781468,208,1]
[0,1,28,1729442,166,1]
[0,1,27,14317622,28,28]
[0,1,8,14317622,28,28]
[0,1,9,14317622,28,28]
[0,1,10,14317650,28,28]
[0,1,11,14317650,28,28]
[0,1,12,943518817350,28,28]
[0,1,13,1743942,28,28]
[0,1,14,1743942,28,1]
[0,1,16,1743942,28,1]
[0,1,28,1743942,28,1]
[0,1,29,1743942,28,0]
[0,1,30,1743942,28,0]
[0,1,6,1743942,28,0]
[0,1,27,7523981,28,28]
[0,1,8,7523981,28,28]
[0,1,9,7523981,28,28]
[0,1,10,7524009,28,28]
[0,1,11,7524009,28,28]
[0,1,12,495824669091,28,28]
[0,1,13,7604643,28,28]
[0,1,14,7604643,28,1]
[0,1,16,7604643,28,1]
[0,1,28,7604643,28,1]
[0,1,29,7604643,28,0]
[0,1,30,7604643,28,0]
[0,1,6,7604643,28,0]
[0,1,28,8979245,118,1]
[0,1,28,5210353,138,1]
[0,1,28,4666004,80,1]
[0,1,28,11159735,72,1]
[0,1,28,4796866,172,1]
[0,1,28,11788222,74,1]
[0,1,28,14474878,180,1]
[0,1,28,16253587,222,1]
[0,1,28,14149146,250,1]
[0,1,28,13369197,216,1]
[0,1,28,6941134,205,1]
[0,1,28,5264890,106,1]
[0,1,28,2916162,82,1]
[0,1,28,16409320,46,1]
[0,1,28,7869919,252,1]
[0,1,28,13683961,122,1]
[0,1,28,1154158,210,1]
[0,1,28,2910317,18,1]
[0,1,28,6497850,46,1]
[0,1,28,15784593,100,1]
[0,1,28,552500,242,1]
[0,1,28,3798281,10,1]
[0,1,28,8562359,58,1]
[0,1,28,7469304,132,1]
[0,1,28,13414343,114,1]
[0,1,28,10633111,206,1]
[0,1,28,885641,164,1]
[0,1,28,9657201,14,1]
[0,1,28,15008963,148,1]
[0,1,28,6102720,230,1]
[0,1,28,11931577,94,1]
[0,1,28,4612155,184,1]
[0,1,28,13249818,72,1]
[0,1,28,10876600,204,1]
[0,1,28,1695569,166,1]
[0,1,28,3159241,26,1]
[0,1,28,4574246,50,1]
[0,1,28,8600961,70,1]
[0,1,28,13787541,132,1]
[0,1,28,14969733,212,1]
[0,1,28,1628949,230,1]
[0,1,28,11306609,26,1]
[0,1,28,4693684,174,1]
[0,1,28,6748451,72,1]
[0,1,28,9392963,104,1]
[0,1,28,4280933,144,1]
[0,1,28,12592152,66,1]
[0,1,28,16389987,194,1]
[0,1,28,11063949,252,1]
[0,1,28,15499528,170,1]
[0,1,28,5344716,238,1]
[0,1,28,9273552,82,1]
[0,1,28,15016907,142,1]
[0,1,28,11294143,230,1]
[0,1,28,6961813,174,1]
[0,1,28,9661918,108,1]
[0,1,28,2557212,148,1]
[0,1,28,4872682,40,1]
[0,1,28,3718260,76,1]
[0,1,28,7479863,58,1]
[0,1,28,9589092,116,1]
[0,1,28,3520850,148,1]
[0,1,28,4247898,54,1]
[0,1,28,11798094,66,1]
[0,1,28,10759731,182,1]
[0,1,28,13715370,166,1]
[0,1,28,5780660,210,1]
[0,1,28,520719,90,1]
[0,1,28,15040920,8,1]
[0,1,28,356644,230,1]
[0,1,28,7352920,6,1]
[0,1,28,11591889,114,1]
[0,1,28,997514,178,1]
[0,1,28,5336679,16,1]
[0,1,28,8011690,82,1]
[0,1,28,4302074,124,1]
[0,1,28,12926889,66,1]
[0,1,28,8860053,198,1]
[0,1,28,1539345,136,1]
[0,1,28,4592225,24,1]
[0,1,28,11668750,72,1]
[0,1,28,5450156,180,1]
[0,1,28,9627906,84,1]
[0,1,28,10157924,148,1]
[0,1,28,911059,157,1]
[0,1,28,8657146,14,1]
[0,1,28,15213289,134,1]
[0,1,28,6957676,234,1]
[0,1,28,4978947,108,1]
[0,1,28,14131503,76,1]
[0,1,28,16340575,216,1]
[0,1,28,12323314,250,1]
[0,1,28,5334754,190,1]
[0,1,28,1050051,82,1]
[0,1,28,6288605,18,1]
[0,1,28,14110364,96,1]
[0,1,28,148411,216,1]
[0,1,28,8103737,4,1]
[0,1,28,14516095,124,1]
[0,1,28,13884479,222,1]
[0,1,28,767622,212,1]
[0,1,28,9129597,12,1]
[0,1,28,2042346,140,1]
[0,1,28,9173856,32,1]
[0,1,28,9177992,140,1]
[0,1,28,13495782,142,1]
[0,1,28,9016946,206,1]
[0,1,28,11039627,138,1]
[0,1,28,12174779,170,1]
[0,1,28,14945085,186,1]
[0,1,28,12181085,230,1]
[0,1,28,3369172,186,1]
[0,1,28,6149153,52,1]
[0,1,28,4401074,94,1]
[0,1,28,15726290,68,1]
[0,1,28,14854317,240,1]
[0,1,28,5368652,228,1]
[0,1,28,7362366,82,1]
[0,1,28,7005472,114,1]
[0,1,28,10784130,108,1]
[0,1,28,8013806,166,1]
[0,1,28,4997326,124,1]
[0,1,28,10117669,78,1]
[0,1,28,6535814,156,1]
[0,1,28,4445737,100,1]
[0,1,28,16771806,68,1]
[0,1,28,15745821,2,1]
[0,1,28,7011705,242,1]
[0,1,28,9791413,108,1]
[0,1,28,5353041,150,1]
[0,1,28,1048264,82,1]
[0,1,28,9495959,16,1]
[0,1,28,863737,146,1]
[0,1,28,2282907,14,1]
[0,1,28,3266491,36,1]
[0,1,28,9141095,50,1]
[0,1,28,11318605,140,1]
[0,1,28,4268799,174,1]
[0,1,28,2894678,66,1]
[0,1,28,8041648,46,1]
[0,1,28,1576313,124,1]
[0,1,28,12609023,26,1]
[0,1,28,3512129,194,1]
[0,1,28,4051781,54,1]
[0,1,28,16380741,62,1]
[0,1,28,12014841,250,1]
[0,1,28,11940056,184,1]
[0,1,28,11888673,184,1]
[0,1,28,8027758,182,1]
[0,1,28,4631821,124,1]
[0,1,28,14903253,72,1]
[0,1,28,3909451,228,1]
[0,1,28,16032405,60,1]
[0,1,28,14634164,246,1]
[0,1,28,13562217,224,1]
[0,1,28,9179045,208,1]
[0,1,28,12250673,142,1]
[0,1,28,14661878,188,1]
[0,1,28,3204315,224,1]
[0,1,28,2042156,50,1]
[0,1,28,15758790,32,1]
[0,1,28,13695078,242,1]
[0,1,28,6787217,210,1]
[0,1,28,844044,104,1]
[0,1,28,8701656,14,1]
[0,1,28,1358241,134,1]
[0,1,28,10527127,22,1]
[0,1,28,12356485,162,1]
[0,1,28,15792509,190,1]
[0,1,28,13601823,242,1]
[0,1,28,15420586,208,1]
[0,1,28,11167535,236,1]
[0,1,28,14449169,172,1]
[0,1,28,8725240,222,1]
[0,1,28,5145981,134,1]
[0,1,28,4942485,80,1]
[0,1,28,15975214,76,1]
[0,1,28,12648018,244,1]
[0,1,28,414651,194,1]
[0,1,28,16767093,8,1]
[0,1,28,14576558,2,1]
[0,1,28,14293982,224,1]
[0,1,28,4099058,220,1]
[0,1,28,8656426,64,1]
[0,1,28,4528647,134,1]
[0,1,28,12233426,70,1]
[0,1,28,9277445,188,1]
[0,1,28,9083274,142,1]
[0,1,28,10954324,140,1]
[0,1,28,11770731,168,1]
[0,1,28,15251057,180,1]
[0,1,28,292472,234,1]
[0,1,28,4229937,6,1]
[0,1,28,14417517,66,1]
[0,1,28,10728794,220,1]
[0,1,28,7750920,164,1]
[0,1,28,3818270,120,1]
[0,1,28,12113850,60,1]
[0,1,28,1007596,186,1]
[0,1,28,1454172,16,1]
[0,1,28,12176653,24,1]
[0,1,28,5660827,186,1]
[0,1,28,11330282,88,1]
[0,1,28,3456107,174,1]
[0,1,28,4349344,54,1]
[0,1,28,2690050,68,1]
[0,1,28,11931489,42,1]
[0,1,28,10134451,184,1]
[0,1,28,15638921,156,1]
[0,1,28,13036949,240,1]
[0,1,28,16373677,200,1]
[0,1,28,1084021,250,1]
[0,1,28,1981872,18,1]
[0,1,28,5392134,32,1]
[0,1,28,12344542,84,1]
[0,1,28,16323169,190,1]
[0,1,28,6621556,250,1]
[0,1,28,9730368,102,1]
[0,1,28,4795748,150,1]
[0,1,28,9104992,74,1]
[0,1,28,9693219,140,1]
[0,1,28,6513502,148,1]
[0,1,28,1604690,100,1]
[0,1,28,11273105,26,1]
[0,1,28,5882985,174,1]
[0,1,28,1895886,90,1]
[0,1,28,6550810,30,1]
[0,1,28,16745416,100,1]
[0,1,28,3704962,2,1]
[0,1,28,14000429,58,1]
[0,1,28,15571683,214,1]
[0,1,28,9587934,238,1]
[0,1,28,5155651,148,1]
[0,1,28,4319037,80,1]
[0,1,28,12012749,66,1]
[0,1,28,2112716,184,1]
[0,1,28,286775,34,1]
[0,1,28,7626296,6,1]
[0,1,28,3789801,118,1]
[0,1,28,1249989,58,1]
[0,1,28,6542270,20,1]
[0,1,28,7097442,100,1]
[0,1,28,13483309,110,1]
[0,1,28,8772551,206,1]
[0,1,28,8016203,134,1]
[0,1,28,10752815,124,1]
[0,1,28,16092379,166,1]
[0,1,28,10702720,246,1]
[0,1,28,1958820,164,1]
[0,1,28,2602050,30,1]
[0,1,28,11332275,40,1]
[0,1,28,15301726,174,1]
[0,1,28,12025445,234,1]
[0,1,28,5718838,184,1]
[0,1,28,4826934,88,1]
[0,1,28,10265504,74,1]
[0,1,28,9718326,158,1]
[0,1,28,7344687,150,1]
[0,1,28,15286374,114,1]
[0,1,28,4046241,234,1]
[0,1,28,2680115,62,1]
[0,1,28,12487189,42,1]
[0,1,28,16422218,192,1]
[0,1,28,8430976,252,1]
[0,1,28,9215380,130,1]
[0,1,28,3788620,142,1]
[0,1,28,12052730,58,1]
[0,1,28,10264607,184,1]
[0,1,28,10042424,158,1]
[0,1,28,11381347,154,1]
[0,1,28,6550574,174,1]
[0,1,28,8959883,100,1]
[0,1,28,16404863,138,1]
[0,1,28,2197899,252,1]
[0,1,28,12665033,34,1]
[0,1,28,16169218,194,1]
[0,1,28,8325760,248,1]
[0,1,28,12645563,128,1]
[0,1,28,9737868,194,1]
[0,1,28,3335421,150,1]
[0,1,28,13004552,52,1]
[0,1,28,16459496,200,1]
[0,1,28,14119555,252,1]
[0,1,28,15278500,216,1]
[0,1,28,4375892,234,1]
[0,1,28,7913094,68,1]
[0,1,28,12189759,122,1]
[0,1,28,5324162,188,1]
[0,1,28,10811138,82,1]
[0,1,28,8208136,166,1]
[0,1,28,3160906,126,1]
[0,1,28,12882440,50,1]
[0,1,28,8487773,198,1]
[0,1,28,3285417,130,1]
[0,1,28,10752225,52,1]
[0,1,28,13547110,166,1]
[0,1,28,11852297,208,1]
[0,1,28,3607816,182,1]
[0,1,28,12144614,56,1]
[0,1,28,2345960,186,1]
[0,1,28,3670392,36,1]
[0,1,28,12293728,58,1]
[0,1,28,8600731,188,1]
[0,1,28,7913290,132,1]
[0,1,28,7233412,122,1]
[0,1,28,8206020,112,1]
[0,1,28,2748349,126,1]
[0,1,28,13462029,42,1]
[0,1,28,14774124,206,1]
[0,1,28,16473138,226,1]
[0,1,28,15950471,252,1]
[0,1,28,9998100,244,1]
[0,1,28,495794,154,1]
[0,1,28,5029791,8,1]
[0,1,28,14633135,78,1]
[0,1,28,5675238,224,1]
[0,1,28,5900211,88,1]
[0,1,28,826893,92,1]
[0,1,28,60608,14,1]
[0,1,28,2866723,2,1]
[0,1,28,9067916,44,1]
[0,1,28,1063838,140,1]
[0,1,28,3977188,18,1]
[0,1,28,10381518,62,1]
[0,1,28,11354963,160,1]
[0,1,28,2954895,174,1]
[0,1,28,14125566,46,1]
[0,1,28,10959908,216,1]
[0,1,28,5932993,168,1]
[0,1,28,5375767,92,1]
[0,1,28,938017,84,1]
[0,1,28,9654708,16,1]
[0,1,28,12227394,148,1]
[0,1,28,6906550,188,1]
[0,1,28,15875747,106,1]
[0,1,28,12600868,244,1]
[0,1,28,14993369,194,1]
[0,1,28,5382349,230,1]
[0,1,28,10172212,84,1]
[0,1,28,6565456,156,1]
[0,1,28,1958481,102,1]
[0,1,28,12337824,30,1]
[0,1,28,14380925,190,1]
[0,1,28,4715827,220,1]
[0,1,28,6086703,72,1]
[0,1,28,10966248,94,1]
[0,1,28,5470373,168,1]
[0,1,28,1685972,84,1]
[0,1,28,10259404,26,1]
[0,1,28,2746146,158,1]
[0,1,28,1830404,42,1]
[0,1,27,1347361,28,28]
[0,1,8,1347361,28,28]
[0,1,9,1347361,28,28]
[0,1,10,1347389,28,28]
[0,1,11,1347389,28,28]
[0,1,12,88791587711,28,28]
[0,1,13,6560639,28,28]
[0,1,14,6560639,28,1]
[0,1,16,6560639,28,1]
[0,1,28,6560639,28,1]
[0,1,29,6560639,28,0]
[0,1,30,6560639,28,0]
[0,1,6,6560639,28,0]
[0,1,28,16392659,102,1]
[0,1,28,3756567,252,1]
[0,1,28,3995510,58,1]
[0,1,28,4751660,62,1]
[0,1,28,6004972,74,1]
[0,1,28,3886361,92,1]
[0,1,28,1090901,60,1]
[0,1,28,4914387,18,1]
[0,1,28,5418186,76,1]
[0,1,28,11411303,84,1]
[0,1,28,3141085,176,1]
[0,1,28,12515197,48,1]
[0,1,28,15548359,192,1]
[0,1,28,4275207,238,1]
[0,1,28,6750648,66,1]
[0,1,28,2157658,104,1]
[0,1,28,6038129,34,1]
[0,1,28,9837824,94,1]
[0,1,28,7545086,152,1]
[0,1,28,11112567,116,1]
[0,1,28,13688372,170,1]
[0,1,28,8667537,210,1]
[0,1,28,8533119,134,1]
[0,1,28,3182702,132,1]
[0,1,28,2913569,50,1]
[0,1,28,15327483,46,1]
[0,1,28,1289616,234,1]
[0,1,28,2874514,20,1]
[0,1,28,16135991,44,1]
[0,1,28,13583805,248,1]
[0,1,28,165525,208,1]
[0,1,28,4958546,4,1]
[0,1,28,14075132,76,1]
[0,1,28,6693921,216,1]
[0,1,28,13326000,104,1]
[0,1,28,1539835,204,1]
[0,1,28,9402616,24,1]
[0,1,28,15302097,144,1]
[0,1,28,12483175,234,1]
[0,1,28,588880,192,1]
[0,1,28,9670843,10,1]
[0,1,28,345358,148,1]
[0,1,28,14994282,6,1]
[0,1,28,9872308,230,1]
[0,1,28,15693872,152,1]
[0,1,28,8250649,240,1]
[0,1,28,9740483,126,1]
[0,1,28,11425292,150,1]
[0,1,28,14561819,176,1]
[0,1,28,16186628,224,1]
[0,1,28,15301706,248,1]
[0,1,28,5654505,234,1]
[0,1,28,1032227,88,1]
[0,1,28,1981258,16,1]
[0,1,28,11696258,32,1]
[0,1,28,13640347,180,1]
[0,1,28,14083866,210,1]
[0,1,28,10748454,216,1]
[0,1,28,7446439,166,1]
[0,1,28,2754355,114,1]
[0,1,28,7221373,44,1]
[0,1,28,11710600,112,1]
[0,1,28,3007749,180,1]
[0,1,28,14874839,46,1]
[0,1,28,10414778,228,1]
[0,1,28,16608969,160,1]
[0,1,28,232276,254,1]
[0,1,28,4703708,4,1]
[0,1,28,1167434,72,1]
[0,1,28,6158933,18,1]
[0,1,28,5263364,94,1]
[0,1,28,4766179,82,1]
[0,1,28,1423545,74,1]
[0,1,28,4015782,22,1]
[0,1,28,14151379,62,1]
[0,1,28,1002800,216,1]
[0,1,28,5517926,16,1]
[0,1,28,14206375,86,1]
[0,1,28,10682913,218,1]
[0,1,28,5721906,164,1]
[0,1,28,5658262,88,1]
[0,1,28,2390545,88,1]
[0,1,28,13377040,38,1]
[0,1,28,13579641,206,1]
[0,1,28,3659001,208,1]
[0,1,28,3594200,56,1]
[0,1,28,1997136,56,1]
[0,1,28,2116418,32,1]
[0,1,28,902224,34,1]
[0,1,28,5701103,14,1]
[0,1,28,12507547,88,1]
[0,1,28,3063763,192,1]
[0,1,28,12443393,48,1]
[0,1,28,5260133,190,1]
[0,1,28,2626033,82,1]
[0,1,28,7851643,42,1]
[0,1,28,176488,120,1]
[0,1,28,12149710,4,1]
[0,1,28,9394836,186,1]
[0,1,28,11738039,144,1]
[0,1,28,5816981,180,1]
[0,1,28,4376224,90,1]
[0,1,28,12724707,68,1]
[0,1,28,974247,196,1]
[0,1,28,1582347,16,1]
[0,1,28,15334317,26,1]
[0,1,28,6346185,234,1]
[0,1,28,5228175,98,1]
[0,1,28,8100196,80,1]
[0,1,28,14572370,124,1]
[0,1,28,10142330,224,1]
[0,1,28,124789,156,1]
[0,1,28,8856629,2,1]
[0,1,28,5028492,136,1]
[0,1,28,4907241,78,1]
[0,1,28,1920944,76,1]
[0,1,28,8418610,30,1]
[0,1,28,9501082,130,1]
[0,1,28,16513382,146,1]
[0,1,28,6934232,252,1]
[0,1,28,12101557,106,1]
[0,1,28,7770013,186,1]
[0,1,28,8341735,120,1]
[0,1,28,410350,128,1]
[0,1,28,10456757,8,1]
[0,1,28,4466350,160,1]
[0,1,28,427427,70,1]
[0,1,28,12302543,8,1]
[0,1,28,5185834,188,1]
[0,1,28,5696360,80,1]
[0,1,28,16677076,88,1]
